CODE,PRJ_LETTER_GRADE,SB_UID,SB_STATE,sbName,execount,observed,C34_1,C34_2,C34_3,C34_4,C34_5,C34_6,C34_7
2013.1.00834.S,B,uid://A001/X121/X444,Ready,Sgr_A_st_a_03_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00033.S,A,uid://A001/X11f/Xc,FullyObserved,IRAS_205_a_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00033.S,A,uid://A001/X11f/Xd,FullyObserved,IRAS_205_b_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00033.S,A,uid://A001/X11f/Xe,FullyObserved,IRAS_205_a_06_TE,1,1.0,0,0,1,1,1,1,0
2013.1.00033.S,A,uid://A001/X11f/Xf,FullyObserved,IRAS_205_b_06_TE,1,1.0,0,0,1,1,1,1,0
2013.1.00033.S,A,uid://A001/X11f/X10,FullyObserved,NGC_4418_a_06_TE,1,1.0,0,0,1,1,1,1,0
2013.1.01268.S,A,uid://A001/X11f/Xc2,FullyObserved,HD163296_a_06_TE,4,4.0,0,0,0,0,1,1,0
2013.1.01172.S,B,uid://A001/X12a/X1d7,FullyObserved,ngc_3110_a_06_TE,2,2.0,0,1,1,1,1,1,0
2013.1.01172.S,B,uid://A001/X12b/X192,FullyObserved,ngc_3110_b_06_TE,1,1.0,0,1,1,1,1,1,0
2013.1.01172.S,B,uid://A001/X12b/X194,Ready,ngc_3110_b_03_TE,1,0.0,0,0,0,1,1,1,0
2013.1.01172.S,B,uid://A001/X12b/X193,FullyObserved,ngc_3110_a_03_TE,1,1.0,0,0,0,1,1,1,0
2013.1.01172.S,B,uid://A001/X12a/X1dd,FullyObserved,ngc_1614_a_06_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00940.S,C,uid://A001/X12a/X1dd,FullyObserved,sgrb2_M_1_03_12,1,1.0,0,0,0,0,0,1,0
2013.1.01172.S,B,uid://A001/X12a/X1de,FullyObserved,ngc_1614_b_06_TE,1,1.0,0,1,1,1,1,1,0
2013.1.01172.S,B,uid://A001/X12a/X1df,FullyObserved,ngc_1614_a_03_TE,1,1.0,0,0,0,1,1,1,0
2013.1.01172.S,B,uid://A001/X12a/X1e0,Ready,ngc_1614_b_03_TE,2,1.0,0,0,0,1,1,1,0
2013.1.00195.S,B,uid://A001/X12f/X2c9,Ready,L183_CC_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00195.S,B,uid://A001/X12f/X2cb,FullyObserved,L183_CC_a_06_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00195.S,B,uid://A001/X12f/X2cd,FullyObserved,L183_CC_a_04_TE,1,1.0,0,1,0,0,0,0,0
2013.1.00195.S,B,uid://A001/X12f/X2cf,Ready,L183_CC_a_03_TE,1,0.0,0,0,1,1,0,0,0
2013.1.01065.S,B,uid://A001/X136/X67,Ready,CO-0.30-_a_06_TE,1,0.0,1,0,0,0,0,0,0
2013.1.01065.S,B,uid://A001/X13f/X71,Ready,CO-0.30-_a_07_TE,1,0.0,0,1,1,1,0,0,0
2013.1.01065.S,B,uid://A001/X136/X6a,Ready,CO-0.30-_b_06_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00470.S,B,uid://A001/X12a/X30,Ready,ALESS_49_a_03_TE,2,0.0,0,0,0,0,0,1,1
2013.1.00470.S,B,uid://A001/X12a/X31,Ready,ALESS_67_a_03_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00470.S,B,uid://A001/X12a/X32,Ready,ALESS_12_a_03_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00470.S,B,uid://A001/X13b/X185,Ready,ALESS_49_a_08_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00470.S,B,uid://A001/X13b/X186,Ready,ALESS_67_a_09_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00884.S,B,uid://A001/X122/X41d,FullyObserved,GS_AGN1_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00884.S,B,uid://A001/X122/X41e,FullyObserved,GS_AGN15_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00884.S,B,uid://A001/X122/X41f,Ready,GS_AGN24_a_07_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00884.S,B,uid://A001/X122/X420,FullyObserved,CS_AGN1_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00884.S,B,uid://A001/X122/X421,FullyObserved,CS_AGN22_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00884.S,B,uid://A001/X122/X422,FullyObserved,CS_AGN39_a_07_TE,2,2.0,1,1,1,1,1,1,0
2013.1.01166.S,B,uid://A001/X121/X4a7,FullyObserved,HD_13183_a_07_TE,1,1.0,0,0,1,1,0,0,0
2013.1.01166.S,B,uid://A001/X121/X4a8,FullyObserved,HD_13183_b_07_TE,2,2.0,0,0,1,1,0,0,0
2013.1.00180.S,B,uid://A001/X13b/Xd4,Ready,4C12.50_a_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00180.S,B,uid://A001/X13b/Xd5,Ready,4C12.50_a_07_TE,1,0.0,0,0,1,1,0,0,0
2013.1.00180.S,B,uid://A001/X13b/Xd6,Ready,4C12.50_a_08_TE,1,0.0,0,1,1,0,0,0,0
2013.1.00180.S,B,uid://A001/X13b/Xd7,Ready,4C12.50_a_09_TE,1,0.0,0,1,0,0,0,0,0
2012.1.00474.S,B,uid://A002/X5d7935/X27d,FullyObserved,ngc1386_229_12m_C32-5,1,1.0,0,0,0,1,0,0,0
2012.1.00474.S,B,uid://A002/X5d7935/X27b,FullyObserved,ngc1566_229_12m_C32-5,1,2.0,0,0,0,1,1,0,0
2012.1.00474.S,B,uid://A002/X5d7935/X27c,FullyObserved,ngc1667_227_12m_C32-5,1,1.0,0,0,0,1,0,0,0
2012.1.00474.S,B,uid://A002/X5d7935/X27e,Ready,ngc2110_228_12m_C32-5,1,0.0,0,0,0,1,0,0,0
2012.1.00474.S,B,uid://A002/X5d7935/X27f,FullyObserved,ngc7213_229_12m_C32-5,1,1.0,0,0,0,1,0,0,0
2012.1.00046.S,B,uid://A002/X7d1738/Xe1,FullyObserved,ISO-Oph_102_B7_12M,1,1.0,0,0,0,0,0,1,0
2013.1.00652.S,B,uid://A001/X135/X28,Ready,N22_a_06_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00652.S,B,uid://A001/X135/X2a,Ready,SWBarN_a_06_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00652.S,B,uid://A001/X135/X2c,Ready,SWBarS_a_06_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00652.S,B,uid://A001/X13e/X8d,Ready,SWDarkPK_a_06_TE,1,0.0,0,1,0,0,0,0,0
2012.1.00602.S,B,uid://A002/X5d7935/X15f,FullyObserved,NB921-N-79144,1,4.0,0,0,0,1,1,1,0
2012.1.00602.S,B,uid://A002/X5d7935/X15e,FullyObserved,NB816-S-61269,3,3.0,0,0,1,1,1,1,0
2013.1.00780.S,C,uid://A001/X147/X361,Ready,omc3_a_07_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00780.S,C,uid://A001/X147/X365,Ready,omc2_a_07_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00780.S,C,uid://A001/X147/X369,Ready,omc1nn_a_07_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00780.S,C,uid://A001/X147/X36d,Ready,omc1nm_a_07_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00780.S,C,uid://A001/X147/X371,Ready,omc1ns_a_07_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00780.S,C,uid://A001/X147/X375,Ready,omc1_a_07_TE,1,0.0,0,1,0,0,0,0,0
2013.1.00355.S,B,uid://A001/X12a/X23e,Ready,HL_Tau_a_07_TE,3,0.0,0,0,0,0,0,0,1
2012.1.00320.S,B,uid://A002/X6444ba/X19a,FullyObserved,NGC_6302_B6_12M,2,2.0,0,1,0,0,0,0,0
2012.1.00984.S,B,uid://A002/X5d50dc/X1,FullyObserved,II_Zw_40_115_12m_C32-6,1,1.0,0,0,0,0,0,1,0
2012.1.00984.S,B,uid://A002/X5d50dc/X2,FullyObserved,II_Zw_40_231_12m_C32-456,1,1.0,0,0,1,1,1,1,0
2012.1.00984.S,B,uid://A002/X5d50dc/X3,FullyObserved,II_Zw_40_345_12m_C32-345,2,2.0,0,1,1,1,0,0,0
2012.1.00984.S,B,uid://A002/X5d50dc/X4,Ready,II_Zw_40_691_12m_C32-12,1,0.0,1,0,0,0,0,0,0
2013.1.00327.S,B,uid://A001/X12f/X82,Ready,G332.767_a_06_TE,1,0.0,0,0,0,0,1,0,0
2013.1.00327.S,B,uid://A001/X12f/X83,FullyObserved,G332.767_a_06_TC,1,1.0,0,1,0,0,0,0,0
2013.1.00327.S,B,uid://A001/X12f/X85,Ready,G302.486_a_06_TE,1,0.0,0,0,0,0,1,0,0
2013.1.00327.S,B,uid://A001/X12f/X86,FullyObserved,G302.486_a_06_TC,1,1.0,0,1,0,0,0,0,0
2013.1.00287.S,B,uid://A001/X12f/X287,FullyObserved,Target_a_03_TE,1,1.0,0,1,0,0,0,0,0
2013.1.00287.S,B,uid://A001/X12f/X288,FullyObserved,Target_b_03_TE,1,1.0,0,1,0,0,0,0,0
2013.1.00287.S,B,uid://A001/X12f/X289,FullyObserved,Target_a_1_06_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00287.S,B,uid://A001/X12f/X28b,Ready,Isolated_a_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00287.S,B,uid://A001/X12f/X28d,Ready,Isolated_b_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00287.S,B,uid://A001/X12f/X28f,Ready,Isolated_c_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.01158.S,B,uid://A001/X12f/X2ef,Ready,GM_Aur_a_07_TE,3,0.0,0,0,0,0,0,1,1
2012.1.00185.S,B,uid://A002/X5a9a13/X722,FullyObserved,NGC4038_88_12m_C32-4,5,5.0,0,0,0,1,0,0,0
2012.1.00550.S,B,uid://A002/X7d1738/X105,Ready,IRAS16547-4247_12m_B7_repeat_x1_a,1,0.0,0,0,0,0,0,1,0
2012.1.00550.S,B,uid://A002/X7d1738/X106,Ready,IRAS16547-4247_12m_B7_repeat_x1_b,1,0.0,0,0,0,0,1,1,0
2012.1.00435.S,B,uid://A002/X609170/Xca,FullyObserved,IC5063,2,2.0,0,0,0,1,0,0,0
2013.1.00668.S,B,uid://A001/X11d/X29,FullyObserved,BX453_a_04_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00668.S,B,uid://A001/X11d/X2a,Ready,BX453_a_06_TE,1,0.0,0,1,1,1,1,1,0
2013.1.00668.S,B,uid://A001/X11d/X2b,FullyObserved,zC406690_a_04_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00668.S,B,uid://A001/X11d/X2c,FullyObserved,zC406690_a_06_TE,1,1.0,1,1,1,1,1,1,0
2012.1.00377.S,B,uid://A002/X5d7935/X129,Ready,NGC4418__a_07_12,1,0.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X12a,Ready,NGC4418__b_07_12,1,0.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X12b,Ready,NGC4418__c_07_12,3,1.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X12c,Ready,NGC4418__d_07_12,1,0.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X12d,FullyObserved,NGC4418__a_06_12,1,1.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X12e,Ready,NGC4418__b_06_12,1,0.0,0,0,0,0,0,1,0
2012.1.00377.S,B,uid://A002/X5d7935/X12f,Ready,NGC4418__c_06_12,1,0.0,0,0,0,0,0,1,0
2012.1.00377.S,B,uid://A002/X5d7935/X130,Ready,NGC4418__d_06_12,2,1.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X131,Ready,NGC4418__a_09_12,2,1.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X132,Ready,NGC4418__b_09_12,1,0.0,0,0,0,0,0,1,1
2012.1.00377.S,B,uid://A002/X5d7935/X133,Ready,NGC4418__c_09_12,1,0.0,0,0,0,1,0,0,0
2012.1.00377.S,B,uid://A002/X5d7935/X134,Ready,NGC4418__d_09_12,1,0.0,0,0,0,1,1,0,0
2012.1.00377.S,B,uid://A002/X5eed86/X58,FullyObserved,NGC4418_a_06_12,4,4.0,1,0,0,0,0,0,0
2012.1.00426.S,B,uid://A002/X5d7935/X7,FullyObserved,J1428_628_12m_C32-123456,2,2.0,1,0,0,0,0,0,0
2012.1.00426.S,B,uid://A002/X5d7935/X8,Ready,J0302_607_12m_C32-123456,1,0.0,1,0,0,0,0,0,0
2012.1.00426.S,B,uid://A002/X5d7935/X9,FullyObserved,3C368_686_12m_C32-123456,2,2.0,1,1,1,1,1,1,0
2012.1.00426.S,B,uid://A002/X5d7935/Xa,FullyObserved,3C446_608_12m_C32-123456,1,1.0,1,1,1,1,1,1,0
2012.1.00426.S,B,uid://A002/X5d7935/Xb,Ready,PG1241_643_12m_C32-123456,1,0.0,1,1,1,1,1,1,0
2013.1.00168.S,A,uid://A001/X145/X251,Ready,Crab_a_09_TE,2,0.0,0,1,0,0,0,0,0
2013.1.00911.S,B,uid://A001/X12e/X2b5,FullyObserved,NGC1808_a_03_TE,1,1.0,0,0,0,0,1,0,0
2013.1.00911.S,B,uid://A001/X12e/X2b6,FullyObserved,NGC1808_a_03_TC,1,1.0,0,1,0,0,0,0,0
2013.1.00911.S,B,uid://A001/X12e/X2b7,FullyObserved,NGC1808_a_07_TE,1,1.0,0,1,0,0,0,0,0
2013.1.00227.S,B,uid://A001/X121/X3ec,Ready,SDSS_J12_a_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00227.S,B,uid://A001/X121/X3ef,Ready,SDSS_J12_b_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00227.S,B,uid://A001/X121/X3f2,Ready,SDSS_J12_c_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00659.S,B,uid://A001/X121/X2ae,FullyObserved,IRAS_201_a_03_TE,5,5.0,0,0,1,1,1,1,0
2013.1.00254.S,B,uid://A001/X13a/X9c,Ready,iras4a_a_07_TE,3,0.0,0,0,0,0,0,0,1
2013.1.00254.S,B,uid://A001/X13a/X9d,Suspended,iras4a_a_07_TC,3,0.0,0,1,1,0,0,0,0
2012.1.00973.S,B,uid://A002/X5eed86/X7a,FullyObserved,Multi-source_b3,2,2.0,0,1,1,1,1,1,0
2012.1.00973.S,B,uid://A002/X5eed86/X7b,FullyObserved,SDP.3132_highV,2,3.0,1,0,0,0,0,0,0
2012.1.00973.S,B,uid://A002/X5eed86/X7c,FullyObserved,Multi-source_highV,2,4.0,1,0,0,0,0,0,0
2012.1.00973.S,B,uid://A002/X5eed86/X7d,FullyObserved,Multi-source_lowV,2,2.0,1,0,0,0,0,0,0
2012.1.00973.S,B,uid://A002/X5eed86/X7e,FullyObserved,SDP.5526_lowV,2,2.0,1,0,0,0,0,0,0
2012.1.00786.S,B,uid://A002/X83535e/X6,FullyObserved,WISE_J18_a_07_TE,2,2.0,0,0,0,0,1,1,0
2012.1.00786.S,B,uid://A002/X83535e/X7,Ready,WISE_J18_b_07_TE,2,1.0,0,0,0,0,1,1,0
2013.1.00833.S,B,uid://A001/X132/X1,Ready,NGC5253_a_08_TE,1,0.0,0,1,1,1,0,0,0
2013.1.00833.S,B,uid://A001/X132/X2,Ready,NGC5253_a_03_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00600.S,C,uid://A001/X145/X223,Phase2Submitted,NGC6334I_a_06_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00600.S,C,uid://A001/X145/X224,Phase2Submitted,NGC6334I_a_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.01258.S,B,uid://A001/X122/X3c7,Ready,aztec3-p_a_07_TE,4,1.0,1,1,1,1,1,1,0
2013.1.01258.S,B,uid://A001/X122/X3c8,Ready,aztec3_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00170.S,B,uid://A001/X11e/X1f,FullyObserved,alpha_ce_a_03_TE,1,1.0,0,0,1,1,1,1,0
2013.1.00170.S,B,uid://A001/X11e/X20,FullyObserved,alpha_ce_a_04_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00170.S,B,uid://A001/X11e/X21,FullyObserved,alpha_ce_a_06_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00170.S,B,uid://A001/X11e/X22,FullyObserved,alpha_ce_a_07_TE,1,1.0,1,1,1,1,1,1,0
2013.1.00170.S,B,uid://A001/X11e/X23,Ready,alpha_ce_a_08_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00170.S,B,uid://A001/X11e/X24,FullyObserved,alpha_ce_a_09_TE,1,1.0,1,1,1,1,1,1,0
2013.1.01033.S,C,uid://A001/X144/X1a3,Ready,NGC4636_a_07_TE,4,0.0,0,0,1,1,0,0,0
2013.1.00650.S,B,uid://A001/X145/X2c2,Ready,ESO184-G_a_07_TE,5,0.0,1,1,0,0,0,0,0
2013.1.00902.S,B,uid://A001/X145/X313,FullyObserved,TW_Hya_a_07_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00902.S,B,uid://A001/X145/X314,Ready,IM_Lup_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00902.S,B,uid://A001/X145/X315,Ready,V_4046_S_a_07_TE,2,0.0,1,0,0,0,0,0,0
2013.1.00973.S,B,uid://A001/X145/X323,Ready,NGC253_a_07_TE,1,0.0,0,1,1,1,0,0,0
2013.1.00973.S,B,uid://A001/X145/X324,Ready,NGC253_b_07_TE,1,0.0,1,1,1,0,0,0,0
2013.1.00988.S,B,uid://A001/X121/X3c8,Ready,NGC1266_a_03_TE,1,0.0,0,0,0,0,0,1,0
2013.1.00988.S,B,uid://A001/X121/X3c9,Ready,NGC1266_b_03_TE,1,0.0,0,0,0,0,1,1,0
2013.1.00988.S,B,uid://A001/X121/X3ca,Ready,NGC1266_c_03_TE,1,0.0,0,0,0,0,1,1,0
2013.1.00988.S,B,uid://A001/X121/X3cb,Ready,NGC1266_d_03_TE,1,0.0,0,0,0,0,1,1,0
2013.1.00539.S,C,uid://A001/X145/X20e,Phase2Submitted,138-1305_a_07_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00539.S,C,uid://A001/X145/X20f,Phase2Submitted,38-14122_a_07_TE,2,0.0,0,1,1,1,1,1,0
2013.1.00539.S,C,uid://A001/X145/X210,Phase2Submitted,EDCSNJ13_a_07_TE,1,0.0,1,1,1,1,1,1,0
2013.1.00539.S,C,uid://A001/X145/X211,Phase2Submitted,EDCSNJ11_a_07_TE,1,0.0,1,1,1,1,1,1,0
2012.1.00080.S,B,uid://A002/X6444ba/X7,FullyObserved,GC50MC_a_03_12,10,10.0,0,1,1,0,0,0,0
2013.1.00058.S,C,uid://A001/X147/X2b6,Ready,HATLAS_J_a_08_TE_1,1,0.0,1,0,0,0,0,0,0
2013.1.00058.S,C,uid://A001/X147/X2b7,Ready,HATLAS_J_a_08_TE_2,1,0.0,1,0,0,0,0,0,0
2013.1.00058.S,C,uid://A001/X147/X2b8,Ready,HATLAS_J_b_08_TE_1,1,0.0,1,0,0,0,0,0,0
2013.1.00058.S,C,uid://A001/X147/X2b9,Ready,HATLAS_J_b_08_TE_2,1,0.0,1,0,0,0,0,0,0
2013.1.00058.S,C,uid://A001/X147/X2ba,FullyObserved,HATLAS_J_a_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00058.S,C,uid://A001/X147/X2bb,FullyObserved,HATLAS_J_b_03_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00058.S,C,uid://A001/X147/X2bc,Ready,HATLAS_J_c_08_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00862.S,B,uid://A001/X145/X2d3,FullyObserved,M87_SE_a_06_TE,4,4.0,0,1,0,0,0,0,0
2013.1.00952.S,B,uid://A001/X11d/X1b,FullyObserved,SDSS_J09_a_06_TE,1,1.0,0,1,0,0,0,0,0
2013.1.01139.S,B,uid://A001/X13f/X78,Ready,sr21_a_07_TE,1,0.0,0,0,0,0,0,1,1
2013.1.01139.S,B,uid://A001/X13f/X79,Ready,lkha330_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.01139.S,B,uid://A001/X140/Xb,Ready,gm_aur_a_07_TE,1,0.0,0,0,0,0,0,0,1
2012.1.00900.S,B,uid://A002/X5d7935/X20e,FullyObserved,NGC1377_b7,1,1.0,0,0,0,0,0,1,0
2012.1.00900.S,B,uid://A002/X5d7935/X20f,Ready,NGC1377_b9,1,0.0,0,0,1,1,0,0,0
2012.1.00173.S,B,uid://A002/X5a9a13/X7dc,Ready,HUDF,13,9.0,0,0,1,1,1,1,0
2013.1.00123.S,C,uid://A001/X145/X2d9,Ready,W43A_a_07_TE,1,0.0,0,0,0,0,0,0,1
2012.1.00437.S,B,uid://A002/X5ce05d/X11b,FullyObserved,HIP_92024_230_12m_C32-2,3,3.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X11f,FullyObserved,HIP_26966_230_12m_C32-2,1,1.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X122,FullyObserved,HIP_490_230_12m_C32-2,1,1.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X123,FullyObserved,HIP_36948_230_12m_C32-2,2,2.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X124,FullyObserved,HIP_99273_230_12m_C32-2,1,1.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X11c,FullyObserved,HIP_88399_230_12m_C32-2,1,1.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X11d,FullyObserved,HIP_95261_230_12m_C32-2,2,2.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X11e,FullyObserved,HIP_85270_230_12m_C32-2,1,1.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X120,FullyObserved,HIP_26453_230_12m_C32-2,1,1.0,0,1,1,1,0,0,0
2012.1.00437.S,B,uid://A002/X5ce05d/X121,FullyObserved,HIP_26309_230_12m_C32-2,1,1.0,0,1,1,1,0,0,0
2012.1.00441.S,B,uid://A002/X6444ba/Xf0,FullyObserved,IRAS_18162-2048,4,4.0,0,0,0,0,1,1,0
2013.1.00157.S,B,uid://A001/X121/X111,Ready,ROph1_a_07_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00157.S,B,uid://A001/X121/X112,Ready,ROph1_a_07_TC,1,0.0,0,1,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X93,FullyObserved,IRAM0149_a_06_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X94,Ready,IRAM0419_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X95,Ready,CB68_a_06_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X96,Ready,CB68_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X97,Ready,CB130-1_a_06_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X98,Ready,CB130-1_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X99,Ready,L673-7_a_06_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00537.S,B,uid://A001/X13f/X9a,Ready,L673-7_a_07_TE,1,0.0,1,0,0,0,0,0,0
2013.1.00034.S,A,uid://A001/X11d/X1,FullyObserved,midz_cel_a_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X122/Xd3,FullyObserved,midz_cel_b_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X122/Xd4,FullyObserved,midz_cel_c_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X11d/X2,FullyObserved,lowz_cel_a_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X122/Xd5,FullyObserved,lowz_cel_b_07_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X122/Xd6,FullyObserved,lowz_cel_c_07_TE,2,2.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X11d/X3,FullyObserved,highz_ce_a_06_TE,1,2.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X122/Xd7,FullyObserved,highz_ce_b_06_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00034.S,A,uid://A001/X122/Xd8,FullyObserved,highz_ce_c_06_TE,1,1.0,0,1,1,1,1,1,0
2013.1.00432.S,A,uid://A001/X13b/X43,Ready,IRC+1021_a_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00432.S,A,uid://A001/X13b/X44,FullyObserved,IRC+1021_a_03_TC,2,2.0,0,1,0,0,0,0,0
2013.1.00432.S,A,uid://A001/X13b/X45,Ready,IRC+1021_b_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00432.S,A,uid://A001/X13b/X46,FullyObserved,IRC+1021_b_03_TC,2,2.0,0,1,0,0,0,0,0
2013.1.00432.S,A,uid://A001/X13b/X47,Ready,IRC+1021_c_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00432.S,A,uid://A001/X13b/X48,FullyObserved,IRC+1021_c_03_TC,1,1.0,0,1,0,0,0,0,0
2013.1.00432.S,A,uid://A001/X13b/X49,Ready,IRC+1021_d_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00432.S,A,uid://A001/X13b/X4a,FullyObserved,IRC+1021_d_03_TC,2,2.0,0,1,0,0,0,0,0
2013.1.00432.S,A,uid://A001/X13b/X4b,Ready,IRC+1021_e_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00432.S,A,uid://A001/X13b/X4c,FullyObserved,IRC+1021_e_03_TC,2,2.0,0,1,0,0,0,0,0
2013.1.00965.S,B,uid://A001/X13b/X9f,Ready,LBQS_010_a_03_TE,1,0.0,0,0,0,0,0,0,1
2013.1.00965.S,B,uid://A001/X13b/Xa0,Ready,2QZj0028_a_03_TE,1,0.0,0,0,0,0,0,1,0
2013.1.00099.S,B,uid://A001/X122/X31,Ready,Arp220_a_06_TE,1,0.0,0,0,0,0,0,1,1
2013.1.00099.S,B,uid://A001/X122/X32,Ready,Arp220_a_07_TE,1,0.0,0,0,0,0,1,0,0
2013.1.00099.S,B,uid://A001/X122/X33,FullyObserved,NGC253_a_06_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00099.S,B,uid://A001/X122/X35,FullyObserved,NGC253_a_07_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00099.S,B,uid://A001/X122/X37,FullyObserved,NGC4945_a_06_TE,1,1.0,1,0,0,0,0,0,0
2013.1.00099.S,B,uid://A001/X122/X39,Ready,NGC4945_a_07_TE,2,0.0,1,0,0,0,0,0,0
2012.1.00327.S,B,uid://A002/X7d1738/X173,Ready,Alpha_Ori_12m_B9_repeat_x4,4,0.0,0,0,0,0,0,1,1
2012.1.00647.S,B,uid://A002/X6444ba/X157,FullyObserved,L1527,2,2.0,0,0,0,0,1,0,0
2012.1.00647.S,B,uid://A002/X6444ba/X158,FullyObserved,L1448,2,2.0,0,0,0,0,1,0,0
2012.1.00761.S,B,uid://A002/X7f285c/X1c,Ready,Sz_91,3,0.0,0,0,0,0,0,1,0
